Untitled,Pronunciation,Part of speech,English
ein,/ˈaɪnʲ/,det.,a
einén,/aˈɪnʲeːnʲ/,det.,of a
einér,/aˈɪnʲeːɾ/,det.,of a
eionann,/eˈɪŋanˠ/,v.,measure
ei,/aɪ̯/,adv.,maybe
ei,/aɪ̯/,adv.,perhaps
eiíonn,/aɪ̯ˈiːɔnˠ/ [ˈaɪ̯iːnˠ],v.,record
eiíonn,/aɪ̯ˈiːɔnˠ/ [ˈaɪ̯iːnˠ],v.,register
eipíonn,/aɪ̯ˈpʲiːɔnˠ/ [ˈaɪ̯pʲiːnˠ],v.,relate
eipíonn,/aɪ̯ˈpʲiːɔnˠ/ [ˈaɪ̯pʲiːnˠ],v.,affiliate
eipíonn,/aɪ̯ˈpʲiːɔnˠ/ [ˈaɪ̯pʲiːnˠ],v.,correlate
eipíonn,/aɪ̯ˈpʲiːɔnˠ/ [ˈaɪ̯pʲiːnˠ],v.,connect
eipíonn,/aɪ̯ˈpʲiːɔnˠ/ [ˈaɪ̯pʲiːnˠ],v.,assign
eißeann,/aɪ̯ˈʃəunˠ/,v.,found
eißeann,/aɪ̯ˈʃəunˠ/,v.,establish
ezeat,/ˈeʒatˠ/,adj.,confidential
ez,/eʒ/,adj.,complicated
ez,/eʒ/,adj.,intricate
eliaunn,/eˈlaʊnˠ/,nf.,ion
ellíonn,/eˈliːɔnˠ/ [ˈeliːnˠ],v.,bump
elín,/ˈeliːnʲ/,nf.,scope
elín,/ˈeliːnʲ/,nf.,extent
elódzúir,/ˌeloːdˠˈʦuːiɾ/ [eˈloːdˠʦuːɾ],nm.,path
elódzúir,/ˌeloːdˠˈʦuːiɾ/ [eˈloːdˠʦuːɾ],nm.,track
elódzúir,/ˌeloːdˠˈʦuːiɾ/ [eˈloːdˠʦuːɾ],nm.,road
emeann,/eˈmʲəunˠ/,v.,kiss
em,/emʲ/,prep.,at
enlü,/ˈeɲɫʏ/,adj.,comfortable
ens,/enʲʃ/,adj.,lethal
ens,/enʲʃ/,adj.,fatal
en,/eɲ/,nnt.,comfort
eofüíonn,/ˌefˠʏːˈiːɔnˠ/ [eˈfˠʏːiːnˠ],v.,combine
eof,/efˠ/,nm.,present (time)
eoclueneueg,/ˌekɫeˈnʲɔʏg/,nf.,toy
eocuiup út,/ˈekɪpˠ uːtˠ/,nm.,dictionary
eod,/edˠ/,nm.,arm
eod,/edˠ/,nm.,hand
eod,/edˠ/,nm.,branch (tree part)
eobä,/ˈebˠɛː/,nnt.,document
eoblall,/ˈebˠɫaɫ/,nnt.,fork
eoblélín,/ebˠˈɫeːliːnʲ/,nf.,education
eolz,/eɫʦ/,adj.,right
eolz,/eɫʦ/,adj.,correct
eolz,/eɫʦ/,adj.,true
eolz,/eɫʦ/,adj.,moral
eolz,/eɫʦ/,adj.,honest
eolz,/eɫʦ/,adj.,pure
eolz,/eɫʦ/,adj.,sincere
eolz,/eɫʦ/,adj.,innocent
eolz,/eɫʦ/,adj.,noble
eolz,/eɫʦ/,adj.,authentic
eolz,/eɫʦ/,adj.,earnest
eolz,/eɫʦ/,adj.,wholesome
eolz,/eɫʦ/,adj.,elite
eonfaíonn,/ˌenˠfˠaˈiːɔnˠ/ [ˈenˠfˠiːnˠ],v.,starve
eonf,/enˠfˠ/,adv.,soon
eonn,/ˈeɔnˠ/,v.,miss (not hit)
eonn,/ˈeɔnˠ/,v.,miss (not take advantage of)
eonn,/enˠ/,adj.,sad
eonsán,/ˈenˠsˠæːnʲ/,nm.,louse
eonsír,/ˈeŋsˠiːɾ/,nf.,bat (winged mammal)
eonúir,/eˈŋuːiɾ/ [ˈeŋuːɾ],nm.,tide
eorann,/ˈeʁanˠ/,v.,buy
eorann,/ˈeʁanˠ/,v.,purchase
eorann,/ˈeʁanˠ/,v.,shop
eost,/esˠtˠ/,nnt.,counter (flat, elevated surface)
eotög,/ˈetˠøːg/,nf.,police
eopheit,/epˠˈhaɪtʲ/,nnt.,foreigner
eoßaíonn,/ˌesˠsˠaˈiːɔnˠ/ [ˈesˠsˠiːnˠ],v.,recycle
eoß,/esˠsˠ/,nnt.,debt
eoß,/esˠ/,adv.,why
erdíonn,/eɾˈdʲiːɔnˠ/ [ˈeɾdʲiːnˠ],v.,swim
ertín,/ˈeɾtʲiːnʲ/,nm.,spell (of magic)
euchteann,/ɔʏ̯çˈtʲəunˠ/,v.,register
euchteann,/ɔʏ̯çˈtʲəunˠ/,v.,book
eucht,/ɔʏ̯xtˠ/,nm.,sap
eucht óaus,/extˠ ˈoːaʊ̯ʃ/ [extˠ oːʊ̯ʃ],nm.,navy
euch,/ex/,nm.,moss
euchóir,/ɔʏ̯ˈxoːiɾ/ [ˈɔʏ̯xoːɾ],nm.,contact
eucuiopann,/eˈkɪpˠanˠ/,v.,name
eugeuig,/ɔʏ̯ˈgɔʏg/,nnt.,warrior
eugeuig,/ɔʏ̯ˈgɔʏg/,nf.,war
eug,/eɟ/,adj.,similar
euzaeup,/ˈɔʏ̯ʦepˠ/,nm.,uncle
euz,/eʦ/,conj.,since
eulzheit,/eɫʦˈhaɪtʲ/,nm.,truth
eullaíonn,/ˌeɫaˈiːɔnˠ/ [ˈeɫiːnˠ],v.,vanish
eullaíonn,/ˌeɫaˈiːɔnˠ/ [ˈeɫiːnˠ],v.,disappear
eullaíonn,/ˌeɫaˈiːɔnˠ/ [ˈeɫiːnˠ],v.,evaporate
eullzann,/ˈeɫʦanˠ/,v.,lift
eullz,/ɔʏ̯ɫʦ/,adj.,specific
eullz,/ɔʏ̯ɫʦ/,adj.,definite
eullz,/ɔʏ̯ɫʦ/,adj.,particular
eullz,/ɔʏ̯ɫʦ/,adj.,distinct
eullz,/ɔʏ̯ɫʦ/,adj.,apparent
eullzín,/ˈɔʏ̯ɫʦiːnʲ/,nm.,prose
eull,/ɔʏ̯l/,conj.,until
eullín,/ˈɔʏ̯liːnʲ/,nf.,bedroom
eullír,/ˈeɫiːɾ/,nf.,spring (season)
euer,/ɔˈʏeɾ/,pron.,them (masc)
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,say
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,tell
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,speak
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,state
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,explain
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,mention
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,instruct
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,order
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,interpret
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,translate
eumheann,/ɔʏ̯ˈmʲəunˠ/,v.,express
eumhpf,/ɔʏ̯mʲpʲfʲ/,nnt.,cuff
eunann,/ˈeŋanˠ/,v.,detect
eunaíonn,/ˌɔʏ̯ŋaˈiːɔnˠ/ [ˈɔʏ̯ŋiːnˠ],v.,exert
eung,/eŋ/,adj.,current
eun,/ɔʏ̯ɲ/,det.,every
eun,/ɔʏ̯ɲ/,det.,each
eunír,/ˈeŋiːɾ/,nf.,x-ray
eunír,/ˈɔʏ̯ŋiːɾ/,nf.,foam
eure,/ɔˈʏɾe/,pron.,its
eure,/ɔˈʏɾe/,pron.,theirs (sing)
eure,/ɔˌʏeˈɾəu/,pron.,them (fem)
eur,/eʁ/,adv.,already
eustóir,/esˠˈtˠoːiɾ/ [ˈesˠtˠoːɾ],nm.,shelf
eustóir,/esˠˈtˠoːiɾ/ [ˈesˠtˠoːɾ],nm.,rack
eusíonn,/ɔʏ̯ˈʃiːɔnˠ/ [ˈɔʏ̯ʃiːnˠ],v.,meet
eusí,/ˈɔʏ̯ʃiː/,nf.,river
eusí,/ˈɔʏ̯ʃiː/,nf.,stream
eu,/ɔʏ̯/,prep.,out
euíonn,/ɔʏ̯ˈiːɔnˠ/ [ˈɔʏ̯iːnˠ],v.,come
euíonn,/ɔʏ̯ˈiːɔnˠ/ [ˈɔʏ̯iːnˠ],v.,enter
euíonn,/ɔʏ̯ˈiːɔnˠ/ [ˈɔʏ̯iːnˠ],v.,happen
euíonn,/ɔʏ̯ˈiːɔnˠ/ [ˈɔʏ̯iːnˠ],v.,occur
euíonn,/ɔʏ̯ˈiːɔnˠ/ [ˈɔʏ̯iːnˠ],v.,penetrate
euíonn,/ɔʏ̯ˈiːɔnˠ/ [ˈɔʏ̯iːnˠ],v.,invade
eupsann,/ˈɔʏ̯pˠsˠanˠ/,v.,mourn
eupsann,/ˈɔʏ̯pˠsˠanˠ/,v.,lament
eupsann,/ˈepˠsˠanˠ/,v.,bust
eupsín,/ˈepˠsˠiːnʲ/,nm.,lot
eup,/ɔʏ̯pˠ/,nnt.,version
eupúnaíonn,/ɔʏ̯ˌpʲuːnˠaˈiːɔnˠ/ [ɔʏ̯ˈpʲuːnˠiːnˠ],v.,smirk
esheit,/eʃˈhaɪtʲ/,nm.,difference
esteueg,/eʃˈtʲɔʏg/,nf.,millennium
estír,/ˈeʃtʲiːɾ/,nf.,figure
estír,/ˈeʃtʲiːɾ/,nf.,celebrity
estóir,/eʃˈtʲoːiɾ/ [ˈeʃtʲoːɾ],nm.,soul
es,/eʃ/,adj.,different
es,/eʃ/,adj.,distinct
es,/eʃ/,adj.,various
esí,/ˈeʃiː/,nf.,spasm
esí,/ˈeʃiː/,nf.,seizure
eteann,/eˈtʲəunˠ/,v.,decide
eteann,/eˈtʲəunˠ/,v.,judge
et,/etʲ/,nnt.,knob
etíonn,/eˈtʲiːɔnˠ/ [ˈetʲiːnˠ],nf.,thief
etíonn,/eˈtʲiːɔnˠ/ [ˈetʲiːnˠ],v.,steal
etíonn,/eˈtʲiːɔnˠ/ [ˈetʲiːnˠ],v.,kidnap
etíonn,/eˈtʲiːɔnˠ/ [ˈetʲiːnˠ],v.,rob
etír,/ˈetʲiːɾ/,nf.,team
etír,/ˈetʲiːɾ/,nf.,gang
e,/e/,adv.,too
epfeuig,/epʲˈfʲɔʏg/,nf.,file
epfeuig,/epʲˈfʲɔʏg/,nf.,record (written account)
ep,/epʲ/,adv.,far
maeapt,/mˠəu̯pˠtˠ/,adj.,lazy
maeißann,/ˈmˠaɪ̯sˠanˠ/,v.,rally
mael,/mˠal/,adv.,often
maeuzeann,/mˠɔʏ̯ˈʒəunˠ/,v.,criticize
maeuzeanoich,/ˌmˠɔʏ̯ʒəˈunˠɪç/,adj.,critical
maepfíonn,/mˠapʲˈfʲiːɔnˠ/ [ˈmˠapʲfʲiːnˠ],v.,lay
mamhann,/ˈmˠamˠanˠ/,v.,shift
mamhann,/ˈmˠamˠanˠ/,v.,vary
manaíonn,/ˌmˠanˠaˈiːɔnˠ/ [ˈmˠanˠiːnˠ],v.,owe
mang,/mˠaŋ/,nnt.,mass
mann,/mˠanˠ/,pron.,one
maugán,/ˈmˠaʊ̯ɟæːnʲ/,nm.,eagle
mäbhaíonn,/ˌmˠɛːvˠaˈiːɔnˠ/ [ˈmˠɛːwiːnˠ],v.,be (exist)
mäbh,/mʲɛːvʲ/,adj.,aroused (sexually)
mänoeibheann,/ˌmʲɛːŋaɪ̯ˈvʲəunˠ/,v.,discharge
mä,/mʲɛː/,adj.,sole
mä,/mʲɛː/,adj.,lone
mäpänaíonn,/mʲɛːˌpˠɛːnˠaˈiːɔnˠ/ [mʲɛːˈpˠɛːnˠiːnˠ],v.,resemble
miaipfír,/ˈmʲapʲfʲiːɾ/,nf.,bell
miaesóir,/mʲaˈʃoːiɾ/ [ˈmʲaʃoːɾ],nm.,spy
mia,/mʲa/,adj.,beautiful
mia,/mʲa/,adj.,pretty
miaßaíonn,/ˌmʲɪsˠaˈiːɔnˠ/ [ˈmʲɪsˠiːnˠ],nf.,work
mileann,/mʲɪˈləunˠ/,v.,sentence
mioemíonn,/mʲɔˈmʲiːɔnˠ/ [ˈmʲɔmʲiːnˠ],v.,excite
mioesír,/ˈmʲɔʃiːɾ/,nf.,art
mioßaíonn,/ˌmʲɪsˠaˈiːɔnˠ/ [ˈmʲɪsˠiːnˠ],nm.,worker
mioßaíonn,/ˌmʲɪsˠaˈiːɔnˠ/ [ˈmʲɪsˠiːnˠ],nm.,employee
mir,/mʲɪɾ/,pron.,we (fem)
miuedzeann,/mʲʊdʲˈʒəunˠ/,v.,raise
miuedzeann,/mʲʊdʲˈʒəunˠ/,v.,erect
miuelliaunn,/mʲʊˈlaʊnˠ/,nf.,airlock
miuíonn,/mʲʊˈiːɔnˠ/ [mʲiːnˠ],v.,blow
miußaíonn,/ˌmʲɪsˠaˈiːɔnˠ/ [ˈmʲɪsˠiːnˠ],v.,work (be employed)
miußaíonn,/ˌmʲɪsˠaˈiːɔnˠ/ [ˈmʲɪsˠiːnˠ],v.,work (toil)
miußaíonrea,/ˌmʲɪsˠaˌiːɔˈnˠɾəu/ [ˌmʲɪsˠiːˈnˠɾəu],nm.,laboratory
mechiaeßeann,/ˌmʲeçaˈʃəunˠ/,v.,require
mechiaeßeann,/ˌmʲeçaˈʃəunˠ/,v.,oblige
mechiaeßeann,/ˌmʲeçaˈʃəunˠ/,v.,put (cause to be)
meacúmaíonn,/mʲeˌkuːmˠaˈiːɔnˠ/ [mʲeˈkuːmˠiːnˠ],v.,crunch
meaheit,/mʲaˈhaɪtʲ/,nm.,beauty
mealann,/ˈmʲeɫanˠ/,v.,wink
meaebeimhög,/mʲaˈbʲaɪ̯mʲøːg/,nf.,match (for fire)
meaeneuig,/mʲaˈnʲɔʏg/,nf.,priest
meaeoch,/ˈmʲaex/,adj.,short
meaeoch,/ˈmʲaex/,adj.,low
meae,/ˈmʲae/,nnt.,tiger
mear,/mʲaʁ/,nnt.,maximum
meha,/ˈmʲeha/,adj.,gay
meha,/ˈmʲeha/,adj.,homosexual
meich,/ˈmʲaɪç/,pron.,my
meich,/ˈmʲaɪç/,pron.,mine
meilögír,/mʲaɪ̯ˈløːgiːɾ/,nf.,rake
meilín,/ˈmʲaɪ̯liːnʲ/,nf.,meal
meinn,/ˈmʲaɪnʲ/,pron.,my (masc)
meinn,/ˈmʲaɪnʲ/,pron.,mine (masc)
mei,/ˈmʲaɪ/,pron.,my (fem)
mei,/ˈmʲaɪ/,pron.,mine (fem)
meochtaíonn,/ˌmʲɔxtˠaˈiːɔnˠ/ [ˈmʲɔxtˠiːnˠ],v.,debate
meochtaíonn,/ˌmʲɔxtˠaˈiːɔnˠ/ [ˈmʲɔxtˠiːnˠ],v.,negotiate
meohea,/ˈmʲɔhəu̯/,adj.,triple
meoisír,/ˈmʲɔʃiːɾ/,nnt.,artist
meoit,/mʲɔtʲ/,nnt.,button (fastener for clothing)
meozat,/ˈmʲeʦatˠ/,nnt.,reef
meudh,/mʲʊvˠ/,adj.,extreme
meudh,/mʲʊvˠ/,adj.,severe
meudh,/mʲʊvˠ/,adj.,radical
meuachög,/ˈmʲuə̯xøːg/,nf.,camel
mesí,/ˈmʲeʃiː/,nf.,constitution
me,/mʲe/,adj.,rugged
moifóir,/mˠɪˈfʲoːiɾ/ [ˈmˠɪfʲoːɾ],nm.,mattress
moefíonn,/mˠeˈfʲiːɔnˠ/ [ˈmˠefʲiːnˠ],v.,win
moeanann,/ˈmˠəu̯ŋanˠ/,v.,organize
moeanann,/ˈmˠəu̯ŋanˠ/,v.,set up
moeanann,/ˈmˠəu̯ŋanˠ/,v.,prepare
momm,/mˠɔmˠ/,nm.,net
mot,/mˠɔtˠ/,nm.,plutonium
mömíonn,/mˠøːˈmʲiːɔnˠ/ [ˈmˠøːmʲiːnˠ],v.,probe
möneann,/mʲøːˈɲəunˠ/,v.,retire
mösí,/ˈmˠøːʃiː/,nf.,medium
muir,/mˠɪɾ/,adv.,never
mueadh,/mˠevˠ/,nm.,raid
mueonn,/ˈmˠeɔnˠ/,v.,swallow
mueonn,/ˈmˠeɔnˠ/,v.,absorb
mueubrád,/ˈmˠɔʏ̯bʲɾæːdˠ/,nm.,mathematics
müch,/mˠʏːx/,num.,million
mütann,/ˈmʲʏːtˠanˠ/,v.,dare
mü,/mˠʏː/,nnt.,ornament
mü,/mˠʏː/,nnt.,accessory
mü,/mˠʏː/,nnt.,fixture
müíonn,/mʲʏːˈiːɔnˠ/ [ˈmʲʏːiːnˠ],v.,blink
mámm,/mˠæːmˠ/,nm.,fiber
mán,/mʲæːnʲ/,nm.,leader
mán,/mʲæːnʲ/,nnt.,boss
méneueg,/mʲeːˈnʲɔʏg/,nf.,mafia
méneueg,/mʲeːˈnʲɔʏg/,nf.,mob
mé,/mʲeː/,pron.,me (masc)
mícht,/mˠiːçtʲ/,nnt.,cell (room in a prison)
mích,/mʲiːç/,pron.,me
mílín,/ˈmʲiːliːnʲ/,nf.,arch
mílín,/ˈmʲiːliːnʲ/,nf.,arc
míteann,/mʲiːˈtʲəunˠ/,v.,wiggle
mí,/mʲiː/,pron.,me (fem)
mí,/mʲiː/,nnt.,ritual
mí,/mˠiː/,adj.,vague
móchisög,/mʲoːˈçɪʃøːg/,nf.,password
móg,/mʲoːɟ/,nm.,computer
mónaíonn,/ˌmʲoːnˠaˈiːɔnˠ/ [ˈmʲoːnˠiːnˠ],nnt.,chef
mónaíonn,/ˌmʲoːnˠaˈiːɔnˠ/ [ˈmʲoːnˠiːnˠ],nnt.,cook
mónaíonn,/ˌmʲoːnˠaˈiːɔnˠ/ [ˈmʲoːnˠiːnˠ],v.,cook (heat food)
mónaíonn,/ˌmʲoːnˠaˈiːɔnˠ/ [ˈmʲoːnˠiːnˠ],v.,cook (prepare food)
mórtín,/ˈmʲoːʁtˠiːnʲ/,nm.,mosquito
mó,/mʲoː/,adv.,therefore
mó,/mʲoː/,adv.,thus
múbriuang,/ˈmʲuːbʲɾuə̯ŋ/,adj.,neat
múbriuang,/ˈmʲuːbʲɾuə̯ŋ/,adj.,fine (okay)
múmh,/mˠuːmʲ/,nnt.,census
múnaíonn,/ˌmʲuːnˠaˈiːɔnˠ/ [ˈmʲuːnˠiːnˠ],v.,enforce
múnaíonn,/ˌmʲuːnˠaˈiːɔnˠ/ [ˈmʲuːnˠiːnˠ],v.,compel
mún,/mˠuːɲ/,nnt.,traffic
mún dair,/mˠuːɲ dˠaɾ/,nm.,pavement
múnéir,/mˠuːˈŋeːiɾ/ [ˈmˠuːŋeːɾ],nm.,clone
múrdán,/ˈmʲuːʁdˠæːnʲ/,nm.,bowl
mú,/mˠuː/,nnt.,parent
náll,/nˠæːl/,adj.,curious
nánaíonn,/ˌnˠæːnˠaˈiːɔnˠ/ [ˈnˠæːnˠiːnˠ],v.,merge
nánaíonn,/ˌnˠæːnˠaˈiːɔnˠ/ [ˈnˠæːnˠiːnˠ],v.,incorporate
nánóbhög,/nʲæːˈŋoːvʲøːg/,nf.,shrimp
nér,/nʲeːɾ/,det.,of some
nér,/nʲeːɾ/,det.,of some
nér,/nʲeːɾ/,det.,of some
né,/nʲeː/,num.,ten
né boe,/nʲeː bˠe/,nnt.,decade
níd,/nˠiːdˠ/,nm.,chaos
níg,/nˠiːɟ/,nm.,milk
níonn,/ˈnˠiːɔnˠ/ [nˠiːnˠ],v.,relieve
nítíonn,/nˠiːˈtʲiːɔnˠ/ [ˈnˠiːtʲiːnˠ],v.,dive
nítíonn,/nˠiːˈtʲiːɔnˠ/ [ˈnˠiːtʲiːnˠ],v.,plant
ní,/nˠiː/,adj.,poor
ní,/nˠiː/,adj.,weak
ní,/nʲiː/,num.,second
nóchígaíonn,/nʲoːˌxiːɟaˈiːɔnˠ/ [nʲoːˈxiːɟiːnˠ],v.,mean (signify)
nóchígaíonn,/nʲoːˌxiːɟaˈiːɔnˠ/ [nʲoːˈxiːɟiːnˠ],v.,indicate
nógui,/ˈnˠoːɟɪ/,interj.,welcome
nómaíonn,/ˌnʲoːmˠaˈiːɔnˠ/ [ˈnʲoːmˠiːnˠ],v.,recommend
nómaíonn,/ˌnʲoːmˠaˈiːɔnˠ/ [ˈnʲoːmˠiːnˠ],v.,advise
nónsóir,/nˠoːnʲˈʃoːiɾ/ [ˈnˠoːnʲʃoːɾ],nm.,nephew
nónír,/ˈnˠoːŋiːɾ/,nf.,software
númm,/nˠuːmˠ/,nm.,chart
núnaíonn,/ˌnˠuːnˠaˈiːɔnˠ/ [ˈnˠuːnˠiːnˠ],v.,pierce
núnaíonn,/ˌnˠuːnˠaˈiːɔnˠ/ [ˈnˠuːnˠiːnˠ],v.,penetrate
núnaíonn,/ˌnˠuːnˠaˈiːɔnˠ/ [ˈnˠuːnˠiːnˠ],v.,prick
núríß,/ˈnˠuːɾiːsˠ/,nm.,clinic
nút,/nˠuːtˠ/,adj.,nuclear
ochann,/ˈɔxanˠ/,v.,foresee
ochann,/ˈɔxanˠ/,v.,anticipate
ochann,/ˈɔxanˠ/,v.,predict
od,/ɔdˠ/,nm.,rice
oa,/ˈɔa/,nnt.,ethic
obh,/ɔvˠ/,nnt.,logo
ob,/ɔbˠ/,nm.,basin
ogán,/ˈɔɟæːnʲ/,nm.,spirit
ogán,/ˈɔɟæːnʲ/,nm.,essence
ohísán,/ɔˈhiːʃæːnʲ/,nm.,discourse
ohísán,/ɔˈhiːʃæːnʲ/,nm.,rhetoric
oifeann,/ɔˈfʲəunˠ/,v.,wave (salutation)
oichteann,/ɔçˈtʲəunˠ/,v.,rule
oichteann,/ɔçˈtʲəunˠ/,v.,reign
oichteann,/ɔçˈtʲəunˠ/,v.,command
oicht,/ɔçtʲ/,nnt.,shell
oibianaíonn,/ɔˌbʲanˠaˈiːɔnˠ/ [ɔˈbʲanˠiːnˠ],nm.,trader
oig,/ɔg/,adj.,thermal
oizeann,/ɔˈʒəunˠ/,v.,shake
oiz,/ɔʒ/,nnt.,head
oiz lü,/ɔʒ ɫʏː/,nm.,skull
oimhíonn,/ɔˈmʲiːɔnˠ/ [ˈɔmʲiːnˠ],v.,scream
oimhpiaigioes,/ɔmʲˈpʲagɔʃ/,interj.,okay
oinfíonn,/ɔnʲˈfʲiːɔnˠ/ [ˈɔnʲfʲiːnˠ],v.,glow
oinfíonn,/ɔnʲˈfʲiːɔnˠ/ [ˈɔnʲfʲiːnˠ],v.,radiate
oinfíonn,/ɔnʲˈfʲiːɔnˠ/ [ˈɔnʲfʲiːnˠ],v.,sweat
oineuig,/ɔˈɲɔʏg/,nf.,wedding
oinsög,/ˈɔnʲʃøːg/,nf.,avatar
oins,/ɔnʲʃ/,nnt.,verse
oinír,/ˈɔɲiːɾ/,nf.,sewage
oirdeuig,/ɔɾˈdʲɔʏg/,nf.,feather
oirög,/ˈɔɾøːg/,nf.,niece
oistegeoitán,/ˌɔʃtʲeˈgɔtʲæːnʲ/,nm.,ledge
oipög,/ˈɔpʲøːg/,nf.,crisis
oipög,/ˈɔpʲøːg/,nf.,catastrophe
oipsóir,/ɔpʲˈʃoːiɾ/ [ˈɔpʲʃoːɾ],nm.,uranium
oz,/ɔʦ/,nnt.,credit (recognition)
ol,/ɔɫ/,adj.,best
oechteann,/ɔçˈtʲəunˠ/,nnt.,ruler
oedh,/ɔvʲ/,adj.,deaf
oedzeann,/ɔdʲˈʒəunˠ/,v.,supervise
oedó,/ˈɔdʲoː/,nnt.,trumpet
oebianaíonn,/ɔˌbʲanˠaˈiːɔnˠ/ [ɔˈbʲanˠiːnˠ],v.,trade
oenif,/ˈɔnʲɪfʲ/,adv.,that
oensíonn,/ɔnʲˈʃiːɔnˠ/ [ˈɔnʲʃiːnˠ],v.,roam
oensíonn,/ɔnʲˈʃiːɔnˠ/ [ˈɔnʲʃiːnˠ],v.,prowl
oensíonn,/ɔnʲˈʃiːɔnˠ/ [ˈɔnʲʃiːnˠ],v.,lurk
oes,/ɔʃ/,pron.,everyone
oesíonn,/ɔˈʃiːɔnˠ/ [ˈɔʃiːnˠ],nf.,killer
oesíonn,/ɔˈʃiːɔnˠ/ [ˈɔʃiːnˠ],v.,kill
oesíonn,/ɔˈʃiːɔnˠ/ [ˈɔʃiːnˠ],v.,murder
oesíonn,/ɔˈʃiːɔnˠ/ [ˈɔʃiːnˠ],v.,destroy
oet,/ɔtʲ/,nnt.,diagram
oepóir,/ɔˈpʲoːiɾ/ [ˈɔpʲoːɾ],nm.,challenge
onfaíonn,/ˌɔnˠfˠaˈiːɔnˠ/ [ˈɔnˠfˠiːnˠ],v.,defecate
ong,/ɔŋ/,adj.,elegant
onsaíonn,/ˌɔŋsˠaˈiːɔnˠ/ [ˈɔŋsˠiːnˠ],v.,reproduce
onír,/ˈɔŋiːɾ/,nf.,silver
oróir,/ɔˈʁoːiɾ/ [ˈɔʁoːɾ],nf.,dentist
oróir,/ɔˈʁoːiɾ/ [ˈɔʁoːɾ],nm.,tooth
oróir,/ɔˈʁoːiɾ/ [ˈɔʁoːɾ],nm.,tusk
ostaíonn,/ˌɔsˠtˠaˈiːɔnˠ/ [ˈɔsˠtˠiːnˠ],v.,call (refer to by name)
ostuealaupfúir,/ɔsˠˌtˠeɫaʊ̯pˠˈfˠuːiɾ/ [ˌɔsˠtˠeˈɫaʊ̯pˠfˠuːɾ],nm.,fatigue
oséir,/ɔˈsˠeːiɾ/ [ˈɔsˠeːɾ],nm.,heart
otoicheueg,/ˌɔtˠɔˈçɔʏg/,nf.,tomb
ot,/ɔtˠ/,nm.,dusk
o,/ɔ/,nnt.,kind
o,/ɔ/,nnt.,type
o,/ɔ/,nnt.,breed
oíonn,/ɔˈiːɔnˠ/ [iːnˠ],v.,become (begin to be)
oíonn,/ɔˈiːɔnˠ/ [iːnˠ],v.,become (change into)
opf,/ɔpˠfˠ/,nnt.,doll
op,/ɔpˠ/,nm.,peasant
oß,/ɔsˠsˠ/,adj.,awesome
oß,/ɔsˠ/,nm.,diamond
öfécanaíonn,/ˌøːfˠeːˌkanˠaˈiːɔnˠ/ [ˌøːfˠeːˈkanˠiːnˠ],v.,elaborate
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],nm.,sponge
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,get
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,obtain
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,take
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,bring
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,catch
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,book
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,gain
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,remove
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,deprive
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,take away
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,possess
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,lead
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,fetch
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,carry
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,earn
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,acquire
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,inherit
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,grab
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,arrest
öfíonn,/øːˈfʲiːɔnˠ/ [ˈøːfʲiːnˠ],v.,clutch
